Image Path,R,G,B
data/lfw-deepfunneled/Mike_Duke/Mike_Duke_0001.jpg,133.75568828213943,105.81717861205922,95.1088168373154
data/lfw-deepfunneled/Natalie_Williams/Natalie_Williams_0001.jpg,133.87788567773387,103.6876780833872,80.023288945746
data/lfw-deepfunneled/Angela_Lansbury/Angela_Lansbury_0002.jpg,189.7925105398036,152.37554765644433,129.77568818715352
data/lfw-deepfunneled/Angela_Lansbury/Angela_Lansbury_0001.jpg,134.5057706626955,113.3826507818323,86.1685033507079
data/lfw-deepfunneled/Cathy_Freeman/Cathy_Freeman_0002.jpg,128.2512089922883,112.93210037903573,80.5465298653771
data/lfw-deepfunneled/Cathy_Freeman/Cathy_Freeman_0001.jpg,134.49884439666764,112.49400698736895,79.1421660843861
data/lfw-deepfunneled/Milt_Palacio/Milt_Palacio_0001.jpg,89.75970168120345,61.194412842877036,51.44381241309571
data/lfw-deepfunneled/Wilbert_Elki_Meza_Majino/Wilbert_Elki_Meza_Majino_0001.jpg,171.77065879664926,128.67726580350276,103.27760853008353
data/lfw-deepfunneled/Ekke_Hard_Forberg/Ekke_Hard_Forberg_0001.jpg,152.19318492838272,115.74176626220216,96.61768999178916
data/lfw-deepfunneled/Jack_Welch/Jack_Welch_0001.jpg,199.6627170019293,164.14797464866368,144.14185726095315
data/lfw-deepfunneled/Nizar_Trabelsi/Nizar_Trabelsi_0001.jpg,147.7354548660087,111.24559238363909,100.83824047954882
data/lfw-deepfunneled/Gonzalo_Barrientos/Gonzalo_Barrientos_0001.jpg,136.62809016821376,88.66395768541052,57.24467094958153
data/lfw-deepfunneled/Jason_Biggs/Jason_Biggs_0001.jpg,132.1564676043351,94.90454231035298,68.84270232879821
data/lfw-deepfunneled/Lisa_Leslie/Lisa_Leslie_0001.jpg,107.85873524697644,88.38081014133753,70.62727670115122
data/lfw-deepfunneled/Tayyeb_Abdel_Rahim/Tayyeb_Abdel_Rahim_0001.jpg,129.6294867103552,100.55447257243587,79.9420511626358
data/lfw-deepfunneled/Tyron_Garner/Tyron_Garner_0001.jpg,126.82089994079338,97.68008683639239,85.55200315768705
data/lfw-deepfunneled/Tyron_Garner/Tyron_Garner_0002.jpg,117.7643865363735,92.95184581976103,66.03013029315933
data/lfw-deepfunneled/John_Sidgmore/John_Sidgmore_0001.jpg,167.72684491978552,123.3751336898389,93.06593582887675
data/lfw-deepfunneled/Alexander_Payne/Alexander_Payne_0001.jpg,134.83786862977175,96.9337890539414,76.61526664037531
data/lfw-deepfunneled/Brad_Brownell/Brad_Brownell_0001.jpg,113.65406063064042,84.06291189293303,56.463956199939354
data/lfw-deepfunneled/John_Duprey/John_Duprey_0001.jpg,162.27522339101955,134.0391923990504,107.06133355955116
data/lfw-deepfunneled/Ainsworth_Dyer/Ainsworth_Dyer_0001.jpg,155.70083705357112,99.28331473214284,75.122154017857
data/lfw-deepfunneled/Christine_Ebersole/Christine_Ebersole_0002.jpg,149.64483540650102,117.5199986255246,78.81777884681466
data/lfw-deepfunneled/Christine_Ebersole/Christine_Ebersole_0001.jpg,133.4317278770112,97.26595863195784,68.19027813880923
data/lfw-deepfunneled/Amer_al-Saadi/Amer_al-Saadi_0004.jpg,143.23407005706767,110.81167827978675,81.72289308572671
data/lfw-deepfunneled/Amer_al-Saadi/Amer_al-Saadi_0001.jpg,160.62964858410083,130.05743204822028,83.2181849198221
data/lfw-deepfunneled/Amer_al-Saadi/Amer_al-Saadi_0002.jpg,143.00227952278107,115.2085615323127,75.78377098197038
data/lfw-deepfunneled/Amer_al-Saadi/Amer_al-Saadi_0003.jpg,109.6012045200553,86.02815720849402,62.22075623991094
data/lfw-deepfunneled/Alison_Lohman/Alison_Lohman_0001.jpg,133.40468337730942,102.93535620052813,82.92716155875767
data/lfw-deepfunneled/Alison_Lohman/Alison_Lohman_0002.jpg,162.3651793562427,136.28983717717938,112.1149596082211
data/lfw-deepfunneled/Duane_Lee_Chapman/Duane_Lee_Chapman_0001.jpg,162.48083031923247,118.60122660795753,99.48347224406334
data/lfw-deepfunneled/Duane_Lee_Chapman/Duane_Lee_Chapman_0002.jpg,142.53872053872055,114.78118348233288,81.72750493440124
data/lfw-deepfunneled/Andre_Smith/Andre_Smith_0001.jpg,114.5579913027941,86.67939476976267,71.87514147852511
data/lfw-deepfunneled/Iban_Mayo/Iban_Mayo_0002.jpg,161.38669651422845,87.9494403581697,54.96846818036537
data/lfw-deepfunneled/Iban_Mayo/Iban_Mayo_0001.jpg,189.7164132580617,89.19828213209543,53.33501887576664
data/lfw-deepfunneled/Jeong_Se-hyun/Jeong_Se-hyun_0009.jpg,158.34533742331269,124.60662576687086,89.37969325153396
data/lfw-deepfunneled/Jeong_Se-hyun/Jeong_Se-hyun_0008.jpg,138.31506359300423,107.23799682034996,81.66852146263925
data/lfw-deepfunneled/Jeong_Se-hyun/Jeong_Se-hyun_0001.jpg,128.15933875112884,90.05528929638137,53.62353268042013
data/lfw-deepfunneled/Jeong_Se-hyun/Jeong_Se-hyun_0003.jpg,131.56359703851558,88.51559770401906,59.38410559298917
data/lfw-deepfunneled/Jeong_Se-hyun/Jeong_Se-hyun_0002.jpg,154.12377732554359,97.93346681546653,73.83099192542561
data/lfw-deepfunneled/Jeong_Se-hyun/Jeong_Se-hyun_0006.jpg,124.86004006009,97.76605533299896,67.43990986479709
data/lfw-deepfunneled/Jeong_Se-hyun/Jeong_Se-hyun_0007.jpg,155.48895860987014,126.94388801737652,102.58887414021918
data/lfw-deepfunneled/Jeong_Se-hyun/Jeong_Se-hyun_0005.jpg,162.91175925925876,131.3522222222216,102.3984259259267
data/lfw-deepfunneled/Jeong_Se-hyun/Jeong_Se-hyun_0004.jpg,142.7922427035339,111.55712365591307,61.33899769585219
data/lfw-deepfunneled/Charles_Rogers/Charles_Rogers_0001.jpg,127.002112148259,94.77161545274932,80.14001498943908
data/lfw-deepfunneled/Eric_Rosser/Eric_Rosser_0001.jpg,173.16332441656647,124.85807582326512,99.81081081081105
data/lfw-deepfunneled/Eric_Rosser/Eric_Rosser_0002.jpg,163.28448913204204,139.21982354970731,118.10266646951528
data/lfw-deepfunneled/Ziwang_Xu/Ziwang_Xu_0001.jpg,168.9243812869225,127.96014689445902,102.66827399010049
data/lfw-deepfunneled/Larry_Pleau/Larry_Pleau_0001.jpg,122.22099153781392,103.21301670284899,87.0727039120994
data/lfw-deepfunneled/Bill_Byrne/Bill_Byrne_0001.jpg,123.44872490504646,86.66343694287266,74.4908921789007
data/lfw-deepfunneled/Peter_Gabriel/Peter_Gabriel_0001.jpg,168.20408062687935,109.55546794145235,81.29880242472093
data/lfw-deepfunneled/Paul_LeClerc/Paul_LeClerc_0001.jpg,141.8104976796285,114.4791166586652,89.82246759481536
data/lfw-deepfunneled/Maria_Bello/Maria_Bello_0001.jpg,167.80482379112507,99.15378761269153,72.1077742653086
data/lfw-deepfunneled/Shawn_Kemp/Shawn_Kemp_0001.jpg,121.53433970344214,70.30003747122718,45.54290455543067
data/lfw-deepfunneled/Liza_Minnelli/Liza_Minnelli_0001.jpg,184.42353094632443,135.57881693080265,123.32589838909544
data/lfw-deepfunneled/Liza_Minnelli/Liza_Minnelli_0002.jpg,177.23515844364252,119.4509125551538,102.22553148816657
data/lfw-deepfunneled/Liza_Minnelli/Liza_Minnelli_0003.jpg,185.32018281151576,132.8681445681864,117.73991384744687
data/lfw-deepfunneled/Liza_Minnelli/Liza_Minnelli_0007.jpg,184.22186938286404,142.6304373876579,125.40605152786075
data/lfw-deepfunneled/Liza_Minnelli/Liza_Minnelli_0006.jpg,195.59553884711733,150.8986466165408,136.88035087719356
data/lfw-deepfunneled/Liza_Minnelli/Liza_Minnelli_0004.jpg,150.8980323428657,105.83748904644301,80.27356010515439
data/lfw-deepfunneled/Liza_Minnelli/Liza_Minnelli_0005.jpg,133.19581041049588,99.72793059669864,70.0349555649603
data/lfw-deepfunneled/Toby_Keith/Toby_Keith_0001.jpg,143.90490547588027,116.3748370273786,93.23019882659707
data/lfw-deepfunneled/Horace_Donovan_Reid/Horace_Donovan_Reid_0001.jpg,126.55286002533887,72.68748533621182,50.55844399605827
data/lfw-deepfunneled/David_Wells/David_Wells_0001.jpg,173.8210224215246,137.16121973094113,121.83802690582975
data/lfw-deepfunneled/David_Wells/David_Wells_0003.jpg,145.47098988439313,116.99010115606875,98.05093930635934
data/lfw-deepfunneled/David_Wells/David_Wells_0002.jpg,150.71190679170246,117.66894003978419,90.14123330491604
data/lfw-deepfunneled/David_Wells/David_Wells_0006.jpg,134.10873889875668,107.281207815275,75.10131438721129
data/lfw-deepfunneled/David_Wells/David_Wells_0007.jpg,161.09452038321322,128.10538341283572,104.6005531727251
data/lfw-deepfunneled/David_Wells/David_Wells_0005.jpg,132.57445569393303,99.78550309112197,74.22928053041933
data/lfw-deepfunneled/David_Wells/David_Wells_0004.jpg,132.9437061796838,111.08299364095943,88.60883743681775
data/lfw-deepfunneled/Jose_Alencar/Jose_Alencar_0001.jpg,106.52606310013758,83.8283607681753,74.2636316872431
data/lfw-deepfunneled/Raul_Gonzalez/Raul_Gonzalez_0001.jpg,110.16103379721574,92.29476474486435,63.37561298873434
data/lfw-deepfunneled/Alex_Popov/Alex_Popov_0001.jpg,151.17306333362822,78.85222153520074,40.77638901157062
data/lfw-deepfunneled/Anne_Donovan/Anne_Donovan_0001.jpg,152.40242995288875,109.87821307546135,83.63298619720669
data/lfw-deepfunneled/Vin_Diesel/Vin_Diesel_0001.jpg,143.1877961365582,100.51828453407957,82.93876807192355
data/lfw-deepfunneled/Vin_Diesel/Vin_Diesel_0002.jpg,158.86411259936355,117.09735760993789,65.30347375841677
data/lfw-deepfunneled/Stuart_Whitman/Stuart_Whitman_0001.jpg,161.94919753086444,109.3541975308642,96.6062962962962
data/lfw-deepfunneled/Jesse_Jackson/Jesse_Jackson_0003.jpg,167.30514281949115,140.41103021118218,120.4516522254797
data/lfw-deepfunneled/Jesse_Jackson/Jesse_Jackson_0002.jpg,126.31791937313105,98.22615733580771,80.36359418496764
data/lfw-deepfunneled/Jesse_Jackson/Jesse_Jackson_0001.jpg,160.25733349362753,127.32126112046222,113.1934058667943
data/lfw-deepfunneled/Jesse_Jackson/Jesse_Jackson_0005.jpg,116.02270829854726,92.23209216897641,81.08807814326273
data/lfw-deepfunneled/Jesse_Jackson/Jesse_Jackson_0004.jpg,117.79690721649487,97.62958762886592,67.84788659793803
data/lfw-deepfunneled/Jesse_Jackson/Jesse_Jackson_0006.jpg,103.48107321131504,78.96138380477036,64.17422351636144
data/lfw-deepfunneled/Jesse_Jackson/Jesse_Jackson_0007.jpg,132.082756632064,100.73168973471681,85.10705017301002
data/lfw-deepfunneled/Jesse_Jackson/Jesse_Jackson_0009.jpg,139.93992997973106,94.08726736686906,60.49648056016162
data/lfw-deepfunneled/Jesse_Jackson/Jesse_Jackson_0008.jpg,126.4322235434005,96.39216706302045,74.15457788347167
data/lfw-deepfunneled/Valorie_Brabazon/Valorie_Brabazon_0001.jpg,107.0549829157158,87.91816628701699,59.55039863325632
data/lfw-deepfunneled/Rob_Niedermayer/Rob_Niedermayer_0001.jpg,155.5296747836733,101.55865795991934,69.86463795155534
data/lfw-deepfunneled/Lynne_Cheney/Lynne_Cheney_0002.jpg,164.74734110712416,138.12275756022603,108.14780881599147
data/lfw-deepfunneled/Lynne_Cheney/Lynne_Cheney_0003.jpg,155.59876044192984,130.42571633881266,104.25105542082127
data/lfw-deepfunneled/Lynne_Cheney/Lynne_Cheney_0001.jpg,148.48494080779855,105.003438370473,63.91626044568221
data/lfw-deepfunneled/Minnie_Mendoza/Minnie_Mendoza_0001.jpg,118.97427169094338,105.2814281190627,80.37032932235597
data/lfw-deepfunneled/Mark_Rosenbaum/Mark_Rosenbaum_0001.jpg,111.46857679661802,95.52747768905589,83.38976045091587
data/lfw-deepfunneled/Stephane_Rousseau/Stephane_Rousseau_0001.jpg,144.1786936875251,107.33095987950114,95.51341914281818
data/lfw-deepfunneled/Rita_Wilson/Rita_Wilson_0004.jpg,122.43414471490459,86.85238412804296,52.27915971990632
data/lfw-deepfunneled/Rita_Wilson/Rita_Wilson_0001.jpg,116.45007226162035,93.54018082210186,61.893758612576434
data/lfw-deepfunneled/Rita_Wilson/Rita_Wilson_0002.jpg,146.93887745299784,126.22080417181378,98.27547687662899
data/lfw-deepfunneled/Rita_Wilson/Rita_Wilson_0003.jpg,150.1962442262557,128.1152729750878,99.67581211035105
data/lfw-deepfunneled/Terence_Newman/Terence_Newman_0001.jpg,112.70864288341282,77.86208164766434,52.10283192350141
data/lfw-deepfunneled/Joseph_Biden/Joseph_Biden_0004.jpg,172.2318234091481,127.04124073600823,94.96639407104524
data/lfw-deepfunneled/Joseph_Biden/Joseph_Biden_0005.jpg,154.2661501258447,114.7085821447955,86.1769728075799
data/lfw-deepfunneled/Joseph_Biden/Joseph_Biden_0002.jpg,135.7546843071375,95.0613029473906,76.37671873376495
data/lfw-deepfunneled/Joseph_Biden/Joseph_Biden_0003.jpg,143.0642056932963,101.91070707070605,67.20246097337007
data/lfw-deepfunneled/Joseph_Biden/Joseph_Biden_0001.jpg,165.9991526449576,140.80797320744085,109.58705564298074
data/lfw-deepfunneled/Tommy_Tubberville/Tommy_Tubberville_0001.jpg,159.16918013165704,115.50969479353633,93.54159186116107
data/lfw-deepfunneled/Meles_Zenawi/Meles_Zenawi_0001.jpg,116.93559144395233,91.35639083416685,50.48149206802913
data/lfw-deepfunneled/Natasha_Henstridge/Natasha_Henstridge_0001.jpg,130.5999529148641,99.72567022747961,76.54727641917574
data/lfw-deepfunneled/Trevor_McDonald/Trevor_McDonald_0001.jpg,139.26937398424073,102.70805817852741,67.15309922030956
data/lfw-deepfunneled/Pat_Burns/Pat_Burns_0002.jpg,132.165623579595,84.28415090381556,65.68008111604462
data/lfw-deepfunneled/Pat_Burns/Pat_Burns_0001.jpg,135.48630307558267,105.64163865023013,96.27593076827321
data/lfw-deepfunneled/Caroline_Link/Caroline_Link_0001.jpg,112.6055717565301,93.97152075448382,81.03946143823346
data/lfw-deepfunneled/Clay_Campbell/Clay_Campbell_0001.jpg,115.86859815512577,56.742549045081724,46.02317786150416
data/lfw-deepfunneled/Holly_Hunter/Holly_Hunter_0003.jpg,121.80709519934899,106.11801464605364,80.88231082180666
data/lfw-deepfunneled/Holly_Hunter/Holly_Hunter_0002.jpg,107.20867492052906,92.28053371256455,76.18173833026556
data/lfw-deepfunneled/Holly_Hunter/Holly_Hunter_0001.jpg,118.668086324756,102.8703697075983,69.61250492108451
data/lfw-deepfunneled/Holly_Hunter/Holly_Hunter_0005.jpg,118.9785575789824,99.13074554233425,76.20978595597506
